GPRMC,utc时间:01时32分38秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
 GPRMC,utc时间:01时36分51秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分51秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分52秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分52秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分53秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分53秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分54秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分54秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分55秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分55秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分56秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分56秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分57秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分57秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分58秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分58秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时36分59秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时36分59秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分00秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分00秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分01秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分01秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分02秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分02秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分03秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分03秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分04秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分04秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分05秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分05秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1053

 GPRMC,utc时间:01时37分06秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分06秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时37分07秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分07秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分08秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分08秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分09秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分09秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分10秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分10秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分11秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分11秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分12秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分12秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时37分13秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分13秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1055

 GPRMC,utc时间:01时37分14秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分14秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1055

 GPRMC,utc时间:01时37分15秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分15秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1056

 GPRMC,utc时间:01时37分16秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分16秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1056

 GPRMC,utc时间:01时37分17秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分17秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1056

 GPRMC,utc时间:01时37分18秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分18秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1056

 GPRMC,utc时间:01时37分19秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分19秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1057

 GPRMC,utc时间:01时37分20秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分20秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分21秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分21秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时37分22秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分22秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1058

 GPRMC,utc时间:01时37分23秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分23秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1059

 GPRMC,utc时间:01时37分24秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分24秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1059

 GPRMC,utc时间:01时37分25秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分25秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时37分26秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分26秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1060

 GPRMC,utc时间:01时37分27秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分27秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时37分28秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分28秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时37分29秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分29秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时37分30秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分30秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时37分31秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分31秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分32秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分32秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1061

 GPRMC,utc时间:01时37分33秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分33秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分34秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分34秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1061

 GPRMC,utc时间:01时37分35秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分35秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分36秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分36秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分37秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分37秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分38秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分38秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分39秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分39秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时37分40秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分40秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1062

 GPRMC,utc时间:01时37分41秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分41秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1062

 GPRMC,utc时间:01时37分42秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分42秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分43秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分43秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分44秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分44秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分45秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分45秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1062

 GPRMC,utc时间:01时37分46秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分46秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分47秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分47秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分48秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分48秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分49秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分49秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时37分50秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分50秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时37分51秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分51秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时37分52秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分52秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时37分53秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分53秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时37分54秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分54秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时37分55秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分55秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时37分56秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分56秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时37分57秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分57秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时37分58秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分58秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时37分59秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时37分59秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时38分00秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分00秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分01秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分01秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分02秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分02秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分03秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分03秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分04秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分04秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分05秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分05秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分06秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分06秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1062

 GPRMC,utc时间:01时38分07秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分07秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时38分08秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分08秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时38分09秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分09秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时38分10秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分10秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分11秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分11秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分12秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分12秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分13秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分13秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分14秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分14秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分15秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分15秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分16秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分16秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分17秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分17秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分18秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分18秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分19秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分19秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分20秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分20秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分21秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分21秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分22秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分22秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分23秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分23秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分24秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分24秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分25秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分25秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分26秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分26秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分27秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分27秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分28秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分28秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分29秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分29秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分30秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分30秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分31秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分31秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分32秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分32秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分33秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分33秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分34秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分34秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分35秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分35秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分36秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分36秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分37秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分37秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分38秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分38秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分39秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分39秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分40秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分40秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分41秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分41秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分42秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分42秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分43秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分43秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分44秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分44秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时38分45秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分45秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时38分46秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分46秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分47秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分47秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分48秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分48秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分49秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分49秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分50秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分50秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时38分51秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分51秒  正确纬度:40度47分  正确经度:111度41分  卫星08 高度1063

 GPRMC,utc时间:01时38分52秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分52秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分53秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分53秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分54秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分54秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分55秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分55秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分56秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分56秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

 GPRMC,utc时间:01时38分57秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时38分57秒  正确纬度:40度47分  正确经度:111度41分  卫星09 高度1063

